"Order_ID","Customer_ID","Order_Date","Order_Status","Payment_Method"
4152,365,"2024-02-25",Completed,Credit Card
4153,171,"2025-07-11",Completed,PayPal
4154,101,"2025-02-16",Completed,Credit Card
4155,265,"2024-01-30",Completed,Credit Card
4156,225,"2025-02-25",Completed,Credit Card
4157,157,"2024-12-07",Completed,Debit Card
4158,406,"2025-06-13",Completed,Credit Card
4159,455,"2024-10-10",Cancelled,Credit Card
4160,191,"2024-10-27",Completed,Cash
4161,341,"2024-07-01",Completed,Debit Card
4162,493,"2024-07-05",Completed,Cash
4163,6,"2024-12-23",Returned,Debit Card
4164,183,"2025-04-24",Completed,Credit Card
4165,369,"2025-05-30",Completed,PayPal
4166,249,"2025-03-22",Completed,Credit Card
4167,396,"2024-12-19",Completed,UPI
4168,238,"2024-10-16",Completed,Credit Card
4169,33,"2024-07-15",Completed,PayPal
4170,217,"2025-03-20",Completed,Debit Card
4171,203,"2024-07-03",Completed,PayPal
4172,423,"2024-06-04",Completed,Credit Card
4173,74,"2025-05-17",Completed,Debit Card
4174,78,"2024-12-07",Completed,Credit Card
4175,71,"2024-07-24",Completed,PayPal
4176,284,"2025-05-15",Completed,Credit Card
4177,498,"2025-07-11",Returned,Debit Card
4178,310,"2024-07-03",Completed,PayPal
4179,409,"2024-10-28",Completed,Debit Card
4180,426,"2024-10-06",Completed,PayPal
4181,301,"2025-02-10",Completed,PayPal
4182,305,"2025-07-04",Completed,Credit Card
4183,122,"2024-11-13",Completed,PayPal
4184,481,"2025-04-07",Completed,Debit Card
4185,394,"2024-12-10",Completed,Debit Card
4186,437,"2025-05-28",Completed,Credit Card
4187,492,"2024-08-22",Completed,Debit Card
4188,175,"2024-08-11",Completed,PayPal
4189,72,"2024-09-01",Completed,Cash
4190,430,"2025-07-30",Completed,Cash
4191,237,"2024-12-20",Completed,PayPal
4192,480,"2024-03-29",Completed,Credit Card
4193,348,"2024-01-24",Completed,Debit Card
4194,129,"2024-10-27",Completed,Credit Card
4195,178,"2025-04-11",Completed,PayPal
4196,306,"2024-10-04",Completed,Credit Card
4197,198,"2024-11-20",Returned,UPI
4198,141,"2025-04-07",Completed,Credit Card
4199,105,"2024-10-25",Completed,Credit Card
4200,325,"2025-06-10",Cancelled,PayPal
4201,18,"2025-01-04",Completed,Credit Card
4202,47,"2025-02-27",Completed,Credit Card
4203,22,"2025-03-28",Completed,Debit Card
4204,368,"2024-12-28",Completed,UPI
4205,15,"2024-01-29",Returned,Credit Card
4206,210,"2024-09-04",Completed,Debit Card
4207,61,"2024-03-22",Completed,Credit Card
4208,294,"2024-10-22",Completed,Debit Card
4209,18,"2024-03-23",Completed,Credit Card
4210,13,"2024-10-21",Returned,Debit Card
4211,206,"2024-07-18",Completed,Debit Card
4212,348,"2024-01-12",Completed,Cash
4213,55,"2024-03-13",Completed,PayPal
4214,248,"2024-10-18",Completed,PayPal
4215,406,"2024-02-15",Completed,Debit Card
4216,313,"2025-05-10",Completed,Credit Card
4217,376,"2025-03-15",Completed,Credit Card
4218,158,"2025-02-14",Completed,Debit Card
4219,472,"2024-04-09",Completed,Credit Card
4220,73,"2025-04-05",Completed,Credit Card
4221,303,"2025-01-02",Completed,Credit Card
4222,218,"2024-08-14",Completed,Credit Card
4223,16,"2024-01-01",Completed,Credit Card
4224,472,"2024-11-02",Completed,Debit Card
4225,352,"2025-04-05",Completed,PayPal
4226,114,"2024-01-20",Completed,Credit Card
4227,27,"2024-01-31",Completed,PayPal
4228,338,"2024-08-09",Completed,Credit Card
4229,273,"2024-10-23",Completed,UPI
4230,25,"2024-10-01",Completed,Debit Card
4231,494,"2024-09-03",Completed,Debit Card
4232,360,"2024-05-27",Completed,PayPal
4233,232,"2024-02-04",Returned,Debit Card
4234,120,"2024-01-19",Completed,Debit Card
4235,136,"2024-02-27",Returned,Credit Card
4236,226,"2025-02-03",Completed,UPI
4237,29,"2025-03-31",Completed,Cash
4238,184,"2024-09-08",Completed,Debit Card
4239,109,"2024-02-14",Completed,PayPal
4240,57,"2024-08-28",Completed,Credit Card
4241,63,"2025-07-24",Returned,Debit Card
4242,173,"2024-05-24",Returned,Debit Card
4243,192,"2024-10-11",Completed,Credit Card
4244,176,"2024-11-07",Completed,Cash
4245,345,"2024-07-10",Completed,PayPal
4246,262,"2024-09-10",Completed,Cash
4247,97,"2024-09-30",Completed,Debit Card
4248,487,"2024-10-01",Cancelled,Credit Card
4249,366,"2025-02-19",Completed,PayPal
4250,236,"2024-12-02",Completed,Credit Card
4251,25,"2024-01-31",Returned,Cash
4252,458,"2024-01-04",Completed,Credit Card
4253,373,"2024-08-25",Completed,PayPal
4254,231,"2025-06-09",Completed,PayPal
4255,81,"2024-01-22",Completed,Credit Card
4256,54,"2024-02-11",Completed,Credit Card
4257,145,"2025-01-28",Completed,Debit Card
4258,116,"2024-09-18",Completed,Credit Card
4259,105,"2024-05-13",Completed,Cash
4260,204,"2024-04-30",Completed,Credit Card
4261,24,"2025-01-20",Completed,Debit Card
4262,163,"2024-10-30",Completed,Credit Card
4263,436,"2025-01-04",Completed,Credit Card
4264,433,"2024-06-11",Completed,Credit Card
4265,5,"2024-10-31",Completed,Cash
4266,340,"2025-05-12",Completed,PayPal
4267,496,"2024-07-02",Completed,Cash
4268,290,"2024-08-17",Returned,Debit Card
4269,196,"2024-04-04",Completed,Credit Card
4270,246,"2025-01-04",Completed,Credit Card
4271,107,"2024-01-19",Completed,Debit Card
4272,199,"2024-05-24",Completed,Credit Card
4273,469,"2025-02-16",Completed,Credit Card
4274,307,"2024-01-12",Completed,Debit Card
4275,216,"2025-07-26",Completed,Credit Card
4276,63,"2024-08-22",Completed,Debit Card
4277,454,"2024-08-18",Completed,Debit Card
4278,82,"2024-11-06",Completed,PayPal
4279,361,"2025-01-05",Returned,Credit Card
4280,152,"2024-09-23",Returned,PayPal
4281,140,"2025-05-26",Completed,Credit Card
4282,86,"2025-07-11",Completed,Credit Card
4283,188,"2024-04-26",Completed,Credit Card
4284,339,"2025-02-13",Returned,Credit Card
4285,209,"2024-06-23",Completed,Debit Card
4286,13,"2025-07-30",Returned,PayPal
4287,133,"2024-05-26",Completed,PayPal
4288,81,"2024-06-19",Completed,Credit Card
4289,201,"2025-02-17",Completed,Credit Card
4290,452,"2025-04-01",Completed,Credit Card
4291,482,"2024-03-15",Completed,UPI
4292,499,"2024-11-17",Completed,Credit Card
4293,57,"2024-07-19",Completed,Debit Card
4294,244,"2024-12-20",Completed,Credit Card
4295,23,"2024-11-18",Completed,PayPal
4296,248,"2025-07-24",Completed,Debit Card
4297,289,"2025-06-24",Completed,Credit Card
4298,387,"2025-01-13",Completed,Debit Card
4299,169,"2025-01-28",Completed,PayPal
4300,19,"2025-06-04",Completed,Debit Card
4301,228,"2024-04-16",Completed,UPI
4302,214,"2025-02-24",Completed,Cash
4303,313,"2025-03-23",Cancelled,Debit Card
4304,50,"2024-03-14",Completed,Cash
4305,307,"2025-05-25",Completed,PayPal
4306,201,"2025-02-08",Completed,Credit Card
4307,370,"2024-07-19",Completed,PayPal
4308,492,"2024-10-07",Completed,Debit Card
4309,114,"2024-10-10",Completed,Debit Card
4310,377,"2025-06-15",Completed,Debit Card
4311,64,"2025-07-15",Completed,PayPal
4312,493,"2025-04-12",Completed,Cash
4313,241,"2025-01-12",Completed,Credit Card
4314,374,"2024-03-01",Completed,Debit Card
4315,389,"2025-06-13",Completed,Debit Card
4316,305,"2024-03-18",Completed,Cash
4317,193,"2024-04-06",Completed,Debit Card
4318,378,"2024-02-10",Completed,Credit Card
4319,239,"2025-07-02",Returned,Credit Card
4320,330,"2024-10-12",Completed,Credit Card
4321,307,"2024-05-16",Completed,Credit Card
4322,233,"2024-02-16",Completed,Credit Card
4323,59,"2024-08-26",Completed,Credit Card
4324,147,"2025-02-23",Completed,Cash
4325,469,"2025-07-29",Completed,Credit Card
4326,261,"2024-11-15",Completed,Credit Card
4327,319,"2024-12-17",Completed,PayPal
4328,130,"2025-04-28",Completed,Credit Card
4329,353,"2025-06-06",Completed,PayPal
4330,244,"2024-06-11",Cancelled,PayPal
4331,110,"2025-07-28",Completed,Credit Card
4332,74,"2024-10-27",Completed,Debit Card
4333,198,"2025-06-22",Completed,Credit Card
4334,283,"2024-03-09",Completed,Debit Card
4335,141,"2024-02-26",Completed,Debit Card
4336,123,"2025-05-27",Completed,Credit Card
4337,135,"2025-01-24",Completed,Debit Card
4338,147,"2024-04-11",Completed,Debit Card
4339,370,"2025-06-02",Completed,Credit Card
4340,250,"2024-02-29",Completed,Credit Card
4341,235,"2025-01-30",Completed,Debit Card
4342,82,"2024-04-28",Completed,Credit Card
4343,273,"2024-02-10",Completed,PayPal
4344,482,"2025-04-11",Completed,Cash
4345,373,"2025-05-05",Completed,PayPal
4346,224,"2024-03-02",Completed,Credit Card
4347,154,"2024-02-23",Completed,Debit Card
4348,177,"2024-12-21",Completed,PayPal
4349,14,"2024-01-17",Completed,PayPal
4350,15,"2025-03-08",Completed,UPI
4351,389,"2025-06-14",Returned,Debit Card
4352,422,"2025-03-10",Completed,Credit Card
4353,485,"2024-05-13",Completed,Credit Card
4354,313,"2024-04-20",Completed,Cash
4355,465,"2025-01-29",Completed,Debit Card
4356,209,"2024-02-05",Completed,Cash
4357,128,"2024-11-07",Completed,PayPal
4358,123,"2024-09-16",Completed,UPI
4359,119,"2025-03-07",Completed,Debit Card
4360,373,"2024-04-27",Completed,Cash
4361,5,"2025-03-17",Completed,Cash
4362,473,"2025-02-08",Cancelled,PayPal
4363,388,"2024-05-18",Completed,Cash
4364,191,"2024-07-25",Returned,Debit Card
4365,351,"2024-02-08",Completed,PayPal
4366,68,"2024-09-17",Completed,Debit Card
4367,216,"2024-05-30",Completed,PayPal
4368,55,"2024-03-06",Completed,PayPal
4369,57,"2024-11-20",Completed,PayPal
4370,4,"2024-11-24",Completed,Debit Card
4371,398,"2024-02-19",Completed,PayPal
4372,372,"2024-04-17",Completed,Cash
4373,447,"2024-02-17",Completed,Debit Card
4374,491,"2025-01-28",Completed,Debit Card
4375,483,"2024-07-14",Completed,Cash
4376,497,"2024-02-11",Completed,PayPal
4377,8,"2024-04-20",Completed,Debit Card
4378,393,"2025-07-19",Completed,Debit Card
4379,362,"2024-05-28",Completed,PayPal
4380,82,"2025-01-31",Completed,PayPal
4381,69,"2024-09-28",Completed,Credit Card
4382,489,"2024-04-15",Completed,Credit Card
4383,442,"2024-06-26",Completed,Cash
4384,164,"2024-01-09",Cancelled,Cash
4385,38,"2025-03-08",Completed,Debit Card
4386,167,"2024-07-12",Completed,Cash
4387,3,"2024-10-16",Completed,Debit Card
4388,344,"2024-03-29",Completed,Credit Card
4389,191,"2025-04-22",Completed,PayPal
4390,25,"2024-05-06",Completed,Credit Card
4391,490,"2024-11-23",Returned,Credit Card
4392,413,"2025-05-20",Completed,Cash
4393,453,"2025-02-16",Completed,Debit Card
4394,499,"2024-12-15",Completed,Credit Card
4395,8,"2025-05-29",Completed,Debit Card
4396,388,"2024-04-12",Completed,Debit Card
4397,394,"2025-07-11",Completed,Debit Card
4398,391,"2024-11-18",Completed,Credit Card
4399,133,"2024-08-25",Completed,Credit Card
4400,196,"2024-05-28",Completed,Debit Card
4401,465,"2025-03-07",Completed,Debit Card
4402,33,"2025-07-19",Completed,Cash
4403,321,"2025-02-03",Completed,Credit Card
4404,397,"2024-01-19",Cancelled,Cash
4405,400,"2024-09-28",Completed,UPI
4406,299,"2025-02-28",Completed,Credit Card
4407,384,"2024-08-18",Completed,Credit Card
4408,455,"2025-03-23",Cancelled,Debit Card
4409,383,"2025-02-13",Completed,Cash
4410,58,"2024-02-08",Completed,Credit Card
4411,123,"2024-11-19",Completed,Credit Card
4412,153,"2024-04-09",Cancelled,PayPal
4413,172,"2024-10-08",Completed,PayPal
4414,181,"2024-08-10",Completed,Credit Card
4415,110,"2025-04-12",Completed,Credit Card
4416,342,"2025-05-17",Completed,Credit Card
4417,56,"2024-09-24",Completed,UPI
4418,394,"2024-11-06",Completed,PayPal
4419,330,"2024-12-28",Completed,Debit Card
4420,481,"2025-01-14",Completed,Cash
4421,4,"2025-01-02",Completed,Debit Card
4422,148,"2025-03-29",Completed,Cash
4423,450,"2025-07-22",Completed,Credit Card
4424,247,"2025-04-24",Completed,Credit Card
4425,281,"2024-03-18",Completed,Debit Card
4426,15,"2024-10-02",Completed,Credit Card
4427,382,"2024-09-24",Completed,PayPal
4428,127,"2024-10-21",Completed,Debit Card
4429,482,"2024-11-01",Completed,Credit Card
4430,188,"2025-02-19",Completed,PayPal
4431,95,"2024-08-31",Completed,Debit Card
4432,297,"2024-06-01",Completed,Debit Card
4433,239,"2024-09-21",Completed,Credit Card
4434,236,"2025-05-09",Completed,UPI
4435,475,"2024-06-29",Completed,PayPal
4436,183,"2024-01-13",Completed,Cash
4437,199,"2025-07-19",Completed,PayPal
4438,313,"2024-04-23",Returned,Debit Card
4439,86,"2024-12-15",Completed,Credit Card
4440,415,"2025-04-08",Completed,PayPal
4441,115,"2024-06-07",Completed,Credit Card
4442,121,"2024-07-16",Completed,UPI
4443,6,"2024-06-11",Completed,Credit Card
4444,172,"2024-03-27",Cancelled,Credit Card
4445,292,"2024-03-29",Completed,Debit Card
4446,353,"2024-04-18",Completed,Debit Card
4447,450,"2024-09-22",Completed,PayPal
4448,389,"2024-11-03",Completed,PayPal
4449,161,"2024-01-10",Completed,PayPal
4450,413,"2025-05-04",Completed,Cash
4451,98,"2025-01-26",Completed,Debit Card
4452,105,"2024-02-10",Completed,Debit Card
4453,180,"2025-05-02",Completed,Cash
4454,270,"2024-01-18",Completed,Credit Card
4455,102,"2024-11-20",Returned,Credit Card
4456,451,"2024-09-26",Cancelled,Credit Card
4457,136,"2024-10-17",Completed,PayPal
4458,196,"2025-07-07",Returned,PayPal
4459,303,"2025-06-20",Completed,Credit Card
4460,215,"2024-06-10",Completed,Credit Card
4461,202,"2024-12-01",Completed,Credit Card
4462,493,"2025-07-09",Completed,Debit Card
4463,218,"2025-02-26",Completed,Credit Card
4464,57,"2025-05-28",Completed,PayPal
4465,366,"2024-09-08",Completed,UPI
4466,353,"2024-06-12",Completed,PayPal
4467,110,"2024-10-22",Completed,Cash
4468,426,"2025-04-18",Completed,UPI
4469,196,"2025-06-21",Returned,PayPal
4470,76,"2025-02-01",Completed,Debit Card
4471,87,"2025-02-13",Completed,PayPal
4472,358,"2024-10-23",Completed,Debit Card
4473,109,"2024-07-04",Completed,Debit Card
4474,235,"2024-09-01",Completed,Credit Card
4475,368,"2024-10-15",Completed,Debit Card
4476,427,"2025-04-17",Completed,Cash
4477,245,"2024-11-17",Completed,PayPal
4478,454,"2025-04-04",Completed,Debit Card
4479,152,"2024-01-16",Completed,Debit Card
4480,437,"2025-03-14",Completed,PayPal
4481,126,"2024-10-20",Completed,PayPal
4482,33,"2025-07-31",Completed,Debit Card
4483,363,"2024-09-30",Completed,Credit Card
4484,379,"2024-10-04",Completed,Credit Card
4485,464,"2024-03-14",Completed,Cash
4486,461,"2025-04-12",Completed,Credit Card
4487,52,"2025-02-10",Completed,Cash
4488,311,"2025-05-14",Completed,Credit Card
4489,353,"2024-02-23",Completed,UPI
4490,301,"2024-05-02",Completed,Debit Card
4491,10,"2025-05-22",Completed,PayPal
4492,23,"2024-01-25",Completed,PayPal
4493,336,"2024-10-21",Completed,PayPal
4494,429,"2024-08-22",Completed,PayPal
4495,90,"2025-06-27",Completed,Credit Card
4496,24,"2025-05-11",Completed,Credit Card
4497,203,"2025-06-03",Completed,Credit Card
4498,157,"2024-06-16",Completed,PayPal
4499,492,"2024-12-06",Completed,PayPal
4500,463,"2025-02-09",Completed,Credit Card
4501,280,"2025-07-14",Completed,PayPal
4502,475,"2024-01-05",Completed,Credit Card
4503,115,"2025-07-19",Completed,Credit Card
4504,496,"2024-07-24",Completed,Credit Card
4505,224,"2024-03-15",Completed,PayPal
4506,239,"2024-12-22",Completed,Credit Card
4507,26,"2025-03-28",Completed,Cash
4508,89,"2024-03-16",Completed,PayPal
4509,98,"2024-01-24",Completed,Debit Card
4510,244,"2025-06-03",Completed,Credit Card
4511,95,"2025-06-24",Returned,PayPal
4512,52,"2024-03-31",Completed,Cash
4513,303,"2025-06-07",Completed,Debit Card
4514,437,"2025-06-10",Completed,Credit Card
4515,35,"2025-07-31",Cancelled,Credit Card
4516,281,"2024-05-05",Completed,Debit Card
4517,481,"2024-12-01",Completed,Credit Card
4518,203,"2025-07-29",Completed,PayPal
4519,92,"2025-06-06",Completed,Credit Card
4520,40,"2024-12-16",Completed,PayPal
4521,469,"2024-04-24",Completed,Debit Card
4522,203,"2024-02-18",Completed,Debit Card
4523,53,"2024-05-30",Completed,Cash
4524,434,"2024-02-07",Returned,Debit Card
4525,402,"2024-04-23",Completed,Credit Card
4526,352,"2024-02-13",Completed,Debit Card
4527,43,"2025-03-17",Completed,Debit Card
4528,42,"2024-12-07",Completed,PayPal
4529,110,"2024-10-26",Completed,Cash
4530,80,"2025-04-13",Completed,PayPal
4531,266,"2024-08-25",Completed,UPI
4532,197,"2024-08-21",Completed,Credit Card
4533,383,"2024-04-29",Completed,Credit Card
4534,51,"2024-09-14",Completed,Credit Card
4535,364,"2024-04-11",Returned,PayPal
4536,468,"2024-12-07",Completed,Credit Card
4537,66,"2025-07-31",Completed,Credit Card
4538,327,"2024-11-04",Completed,UPI
4539,255,"2024-06-22",Cancelled,Credit Card
4540,48,"2025-02-02",Completed,Credit Card
4541,147,"2025-04-19",Completed,Credit Card
4542,395,"2024-09-30",Completed,Credit Card
4543,435,"2024-05-24",Completed,Credit Card
4544,185,"2025-02-17",Completed,Credit Card
4545,54,"2024-04-18",Cancelled,Credit Card
4546,123,"2025-07-31",Completed,PayPal
4547,422,"2024-07-03",Completed,Debit Card
4548,285,"2024-07-21",Completed,PayPal
4549,216,"2025-02-24",Completed,PayPal
4550,7,"2024-01-08",Completed,PayPal
4551,392,"2024-04-27",Completed,Cash
4552,233,"2024-03-13",Completed,Debit Card
4553,273,"2024-08-14",Completed,Credit Card
4554,422,"2024-11-16",Completed,Credit Card
4555,282,"2024-04-13",Returned,Credit Card
4556,465,"2024-07-18",Completed,PayPal
4557,280,"2025-03-23",Completed,Debit Card
4558,172,"2025-06-28",Returned,Credit Card
4559,462,"2024-01-09",Completed,Credit Card
4560,322,"2024-12-29",Completed,Cash
4561,381,"2024-01-15",Completed,Debit Card
4562,114,"2024-10-28",Completed,Credit Card
4563,336,"2025-05-24",Completed,Cash
4564,281,"2025-04-07",Completed,PayPal
4565,53,"2024-05-14",Completed,Debit Card
4566,128,"2024-05-29",Completed,Debit Card
4567,456,"2025-03-29",Completed,PayPal
4568,286,"2025-04-19",Completed,Credit Card
4569,388,"2024-06-11",Completed,UPI
4570,86,"2024-01-02",Completed,PayPal
4571,109,"2024-09-14",Completed,Debit Card
4572,471,"2024-12-24",Completed,PayPal
4573,211,"2024-09-13",Completed,UPI
4574,444,"2025-06-25",Completed,Credit Card
4575,405,"2025-04-16",Completed,Credit Card
4576,169,"2025-04-01",Completed,PayPal
4577,475,"2024-01-12",Returned,Credit Card
4578,389,"2025-05-09",Completed,PayPal
4579,64,"2025-03-13",Completed,Debit Card
4580,48,"2024-08-17",Completed,Credit Card
4581,64,"2024-12-07",Completed,Credit Card
4582,371,"2025-04-22",Completed,PayPal
4583,72,"2025-06-08",Completed,Credit Card
4584,142,"2024-11-14",Completed,Credit Card
4585,218,"2024-01-24",Completed,Debit Card
4586,68,"2024-12-24",Completed,Credit Card
4587,166,"2025-01-28",Completed,Debit Card
4588,340,"2024-02-04",Completed,UPI
4589,487,"2025-04-18",Completed,PayPal
4590,235,"2024-04-26",Completed,Debit Card
4591,374,"2025-05-30",Completed,Credit Card
4592,266,"2024-11-15",Completed,UPI
4593,234,"2024-07-05",Completed,Cash
4594,261,"2024-02-04",Completed,PayPal
4595,480,"2024-01-11",Completed,Credit Card
4596,30,"2025-03-05",Completed,Credit Card
4597,257,"2024-08-06",Completed,Credit Card
4598,26,"2025-05-01",Completed,Credit Card
4599,438,"2024-05-13",Completed,Credit Card
4600,301,"2025-06-16",Completed,Cash
4601,24,"2025-06-29",Completed,Credit Card
4602,312,"2024-02-28",Completed,Credit Card
4603,218,"2025-01-09",Completed,Cash
4604,24,"2025-06-28",Completed,UPI
4605,490,"2024-07-06",Completed,Credit Card
4606,190,"2024-02-09",Completed,Credit Card
4607,12,"2025-05-21",Returned,PayPal
4608,307,"2024-10-01",Completed,UPI
4609,188,"2024-01-16",Completed,Debit Card
4610,329,"2025-05-01",Completed,Debit Card
4611,82,"2025-01-28",Completed,PayPal
4612,415,"2024-02-10",Completed,PayPal
4613,211,"2024-05-29",Completed,Credit Card
4614,211,"2024-01-11",Completed,Debit Card
4615,402,"2025-07-06",Completed,Cash
4616,275,"2024-01-15",Completed,PayPal
4617,1,"2025-04-05",Completed,Credit Card
4618,290,"2024-10-23",Completed,PayPal
4619,323,"2024-12-03",Completed,PayPal
4620,157,"2025-04-14",Returned,Credit Card
4621,91,"2025-06-02",Completed,Credit Card
4622,27,"2024-03-14",Completed,Credit Card
4623,424,"2024-01-11",Completed,UPI
4624,3,"2024-03-13",Completed,Credit Card
4625,292,"2025-01-30",Completed,PayPal
4626,419,"2024-11-25",Completed,Debit Card
4627,177,"2024-02-18",Completed,Cash
4628,101,"2024-05-15",Completed,UPI
4629,358,"2024-11-07",Completed,UPI
4630,316,"2025-02-26",Completed,Cash
4631,8,"2024-07-17",Completed,Debit Card
4632,289,"2025-07-03",Returned,Credit Card
4633,1,"2025-07-28",Completed,Credit Card
4634,200,"2025-03-19",Completed,PayPal
4635,153,"2024-09-20",Completed,Credit Card
4636,417,"2025-05-22",Completed,Debit Card
4637,489,"2025-02-25",Completed,Credit Card
4638,350,"2024-10-27",Completed,PayPal
4639,368,"2024-09-13",Completed,Credit Card
4640,12,"2025-04-26",Completed,Credit Card
4641,32,"2024-11-18",Returned,Debit Card
4642,389,"2024-04-15",Cancelled,Debit Card
4643,215,"2025-08-01",Completed,Cash
4644,254,"2024-02-09",Completed,PayPal
4645,346,"2025-02-06",Completed,PayPal
4646,174,"2025-01-14",Cancelled,Credit Card
4647,341,"2024-12-05",Completed,Credit Card
4648,364,"2024-01-31",Completed,PayPal
4649,121,"2024-10-12",Completed,Credit Card
4650,344,"2025-05-31",Completed,PayPal
4651,85,"2024-05-18",Completed,Cash
4652,156,"2025-02-04",Completed,Credit Card
4653,391,"2025-05-12",Completed,PayPal
4654,492,"2025-07-05",Completed,Debit Card
4655,33,"2024-10-25",Completed,Credit Card
4656,325,"2024-06-30",Completed,Debit Card
4657,285,"2025-02-09",Returned,Debit Card
4658,303,"2024-10-08",Completed,UPI
4659,394,"2024-12-29",Completed,Credit Card
4660,35,"2025-03-05",Completed,PayPal
4661,370,"2025-02-15",Completed,Credit Card
4662,140,"2024-05-20",Completed,Credit Card
4663,78,"2025-03-13",Completed,Debit Card
4664,224,"2024-11-09",Completed,PayPal
4665,14,"2025-06-22",Completed,PayPal
4666,316,"2025-01-16",Completed,Cash
4667,283,"2025-05-31",Completed,Credit Card
4668,257,"2025-07-20",Completed,Debit Card
4669,16,"2025-07-29",Completed,Credit Card
4670,382,"2025-03-07",Cancelled,PayPal
4671,18,"2024-12-11",Completed,Credit Card
4672,132,"2024-03-09",Completed,Credit Card
4673,198,"2024-08-11",Completed,PayPal
4674,352,"2024-10-02",Completed,Credit Card
4675,204,"2025-03-27",Completed,PayPal
4676,409,"2024-12-06",Completed,UPI
4677,468,"2024-09-11",Completed,Debit Card
4678,383,"2024-03-25",Completed,Debit Card
4679,20,"2025-02-18",Completed,UPI
4680,386,"2024-09-07",Completed,PayPal
4681,104,"2024-01-21",Completed,Credit Card
4682,445,"2024-06-13",Completed,PayPal
4683,490,"2025-05-24",Completed,Debit Card
4684,43,"2024-03-09",Completed,PayPal
4685,50,"2024-08-23",Completed,Debit Card
4686,349,"2024-10-23",Completed,Credit Card
4687,72,"2024-02-18",Completed,PayPal
4688,485,"2024-04-05",Completed,Credit Card
4689,271,"2025-06-28",Completed,Cash
4690,287,"2024-12-07",Completed,PayPal
4691,431,"2024-05-01",Completed,UPI
4692,109,"2024-04-08",Completed,Credit Card
4693,278,"2024-09-03",Completed,Debit Card
4694,500,"2025-02-22",Completed,Credit Card
4695,12,"2025-02-26",Completed,Credit Card
4696,88,"2024-04-23",Completed,Credit Card
4697,74,"2025-02-24",Cancelled,Debit Card
4698,168,"2025-06-02",Completed,Debit Card
4699,65,"2024-05-11",Completed,UPI
4700,87,"2024-01-16",Completed,Credit Card
4701,427,"2025-07-09",Completed,Debit Card
4702,233,"2024-10-29",Completed,PayPal
4703,180,"2025-03-25",Completed,Credit Card
4704,210,"2024-07-04",Completed,PayPal
4705,486,"2024-06-22",Completed,PayPal
4706,246,"2024-05-10",Cancelled,PayPal
4707,235,"2024-05-05",Completed,PayPal
4708,464,"2024-09-30",Returned,PayPal
4709,19,"2024-03-02",Completed,UPI
4710,240,"2025-05-02",Completed,Credit Card
4711,375,"2024-10-23",Completed,Debit Card
4712,258,"2025-06-13",Completed,PayPal
4713,435,"2024-10-17",Completed,Credit Card
4714,444,"2024-06-24",Completed,Debit Card
4715,169,"2024-10-25",Completed,PayPal
4716,409,"2024-03-30",Completed,Credit Card
4717,122,"2025-04-22",Completed,Debit Card
4718,120,"2025-02-20",Cancelled,PayPal
4719,489,"2024-03-26",Completed,Credit Card
4720,7,"2024-12-02",Completed,Credit Card
4721,177,"2024-11-07",Completed,PayPal
4722,315,"2024-04-26",Completed,PayPal
4723,207,"2024-03-11",Completed,Debit Card
4724,423,"2025-03-16",Completed,Debit Card
4725,126,"2024-06-01",Completed,Credit Card
4726,277,"2024-10-27",Completed,PayPal
4727,63,"2024-05-23",Completed,Credit Card
4728,106,"2025-01-13",Completed,Cash
4729,87,"2024-01-29",Completed,PayPal
4730,371,"2024-07-27",Completed,Credit Card
4731,102,"2024-11-12",Completed,Debit Card
4732,335,"2024-09-11",Completed,Cash
4733,173,"2024-12-20",Completed,Cash
4734,283,"2024-04-14",Completed,Debit Card
4735,437,"2024-09-12",Cancelled,Credit Card
4736,432,"2025-03-14",Returned,PayPal
4737,6,"2024-07-12",Completed,PayPal
4738,393,"2024-03-31",Completed,Debit Card
4739,478,"2025-05-05",Completed,Credit Card
4740,334,"2025-03-26",Completed,Cash
4741,94,"2025-01-28",Returned,Debit Card
4742,333,"2025-04-07",Cancelled,Credit Card
4743,319,"2025-03-26",Returned,Credit Card
4744,332,"2025-03-08",Completed,Credit Card
4745,215,"2024-10-21",Completed,Debit Card
4746,263,"2024-01-12",Completed,Credit Card
4747,326,"2024-12-11",Completed,Debit Card
4748,232,"2024-06-07",Completed,Credit Card
4749,387,"2025-03-23",Completed,Credit Card
4750,355,"2024-09-28",Completed,Credit Card
4751,152,"2025-06-08",Completed,Credit Card
4752,306,"2024-12-10",Completed,Debit Card
4753,379,"2024-11-14",Completed,Debit Card
4754,245,"2025-06-16",Completed,PayPal
4755,358,"2024-10-02",Completed,Debit Card
4756,64,"2024-08-05",Completed,PayPal
4757,194,"2024-08-03",Completed,Credit Card
4758,351,"2025-05-21",Completed,Debit Card
4759,448,"2025-03-13",Completed,Credit Card
4760,323,"2024-04-04",Completed,Debit Card
4761,332,"2024-10-12",Completed,Debit Card
4762,172,"2024-08-02",Completed,PayPal
4763,351,"2025-01-09",Completed,Debit Card
4764,179,"2024-01-31",Completed,Credit Card
4765,27,"2025-02-17",Completed,Credit Card
4766,124,"2025-03-05",Completed,UPI
4767,306,"2024-05-11",Completed,Credit Card
4768,481,"2024-03-28",Completed,Credit Card
4769,248,"2024-12-29",Completed,Credit Card
4770,431,"2024-05-28",Completed,UPI
