"order_detail_id","order_id","product_id","quantity","discount"
13001,4334,65,3,39.83
13002,4334,48,1,11.36
13003,4334,42,5,12.76
13004,4334,5,3,23.15
13005,4335,64,2,4.40
13006,4336,50,3,13.06
13007,4337,73,5,11.31
13008,4337,43,4,4.70
13009,4338,63,2,8.65
13010,4338,24,3,4.07
13011,4338,52,2,7.98
13012,4338,28,5,9.56
13013,4339,4,4,37.22
13014,4340,52,2,39.21
13015,4340,11,2,2.50
13016,4340,47,3,0.72
13017,4341,7,4,15.32
13018,4342,70,4,0.11
13019,4342,27,2,4.73
13020,4343,41,4,11.22
13021,4343,40,3,32.25
13022,4343,72,1,3.30
13023,4344,35,5,0.34
13024,4345,51,1,10.15
13025,4346,77,2,6.28
13026,4346,18,3,6.23
13027,4346,45,4,9.13
13028,4346,29,2,2.86
13029,4346,71,3,37.49
13030,4347,15,2,12.59
13031,4347,21,3,10.65
13032,4347,23,2,1.34
13033,4348,36,3,11.10
13034,4348,75,2,31.13
13035,4348,7,1,2.81
13036,4348,80,4,39.14
13037,4348,21,1,22.05
13038,4349,16,4,0.79
13039,4349,5,2,5.92
13040,4350,16,5,32.44
13041,4350,4,2,28.61
13042,4350,66,5,9.27
13043,4351,80,5,1.29
13044,4351,23,5,35.21
13045,4352,51,2,1.79
13046,4352,80,1,4.05
13047,4352,79,2,18.29
13048,4353,76,1,0.38
13049,4353,57,1,7.62
13050,4354,65,1,13.73
13051,4354,43,2,12.61
13052,4354,41,4,6.58
13053,4354,39,3,12.37
13054,4354,80,4,12.92
13055,4355,19,1,6.49
13056,4355,61,4,20.54
13057,4356,41,4,1.63
13058,4356,55,5,9.76
13059,4356,8,4,39.56
13060,4356,80,3,15.51
13061,4357,76,1,3.85
13062,4357,51,3,21.19
13063,4357,3,4,34.70
13064,4357,5,2,0.93
13065,4357,25,2,13.39
13066,4358,7,2,12.90
13067,4358,5,4,9.72
13068,4358,70,3,14.57
13069,4358,3,5,13.11
13070,4359,22,4,13.21
13071,4359,49,4,0.73
13072,4359,32,2,2.86
13073,4360,44,1,9.09
13074,4360,1,3,3.63
13075,4361,53,5,33.79
13076,4361,35,5,32.83
13077,4362,74,4,12.11
13078,4362,33,4,24.84
13079,4363,1,3,39.32
13080,4363,6,3,8.74
13081,4363,71,2,36.34
13082,4364,39,1,33.19
13083,4364,21,4,6.14
13084,4364,72,1,8.98
13085,4365,23,1,8.10
13086,4365,6,1,1.69
13087,4365,53,2,0.22
13088,4365,72,3,9.32
13089,4366,12,3,6.77
13090,4366,46,4,13.54
13091,4367,5,4,10.78
13092,4368,41,5,13.45
13093,4368,39,3,12.30
13094,4368,42,1,10.53
13095,4368,37,2,12.77
13096,4369,42,2,12.37
13097,4369,64,2,12.31
13098,4369,12,4,29.82
13099,4369,54,3,4.71
13100,4370,5,2,39.63
13101,4371,59,5,10.15
13102,4371,25,1,1.23
13103,4371,55,3,9.04
13104,4371,54,5,14.36
13105,4372,1,4,11.75
13106,4372,48,5,16.30
13107,4372,9,5,12.44
13108,4372,3,5,6.76
13109,4373,39,4,8.25
13110,4373,77,3,4.04
13111,4373,15,4,2.96
13112,4373,57,4,3.04
13113,4373,21,5,8.48
13114,4374,5,1,12.52
13115,4375,39,2,9.21
13116,4376,1,5,9.90
13117,4376,53,4,8.06
13118,4376,41,2,13.70
13119,4376,47,2,6.41
13120,4376,55,4,10.65
13121,4377,37,2,3.36
13122,4377,70,1,6.16
13123,4377,29,3,14.28
13124,4377,28,4,11.48
13125,4378,55,2,35.92
13126,4378,13,2,6.24
13127,4379,55,4,6.47
13128,4379,40,5,0.87
13129,4380,44,3,34.35
13130,4380,3,4,30.23
13131,4381,70,1,12.01
13132,4382,47,2,8.42
13133,4382,24,1,3.42
13134,4383,40,1,22.29
13135,4384,76,3,2.92
13136,4384,25,3,7.04
13137,4384,43,2,11.84
13138,4384,32,5,36.10
13139,4384,12,4,1.72
13140,4385,23,3,15.82
13141,4385,78,1,8.87
13142,4385,14,5,2.47
13143,4385,20,1,33.89
13144,4385,22,3,5.06
13145,4386,48,4,11.03
13146,4386,50,3,37.19
13147,4386,46,4,11.19
13148,4387,17,1,7.72
13149,4387,52,1,31.47
13150,4388,21,5,14.45
13151,4388,12,1,23.52
13152,4388,62,5,23.58
13153,4388,45,4,12.03
13154,4388,34,1,6.62
13155,4389,49,2,1.65
13156,4390,65,3,1.36
13157,4390,18,1,13.94
13158,4390,16,1,7.83
13159,4390,27,4,0.82
13160,4390,49,5,0.33
13161,4391,73,4,1.14
13162,4391,4,2,1.31
13163,4392,1,4,15.90
13164,4392,52,5,14.03
13165,4392,38,4,3.80
13166,4392,48,5,4.23
13167,4393,21,1,10.56
13168,4394,46,5,6.31
13169,4394,74,2,6.23
13170,4395,44,4,35.98
13171,4395,32,3,21.90
13172,4395,60,2,3.01
13173,4395,73,1,11.03
13174,4395,5,1,7.99
13175,4396,53,1,0.71
13176,4396,50,5,9.96
13177,4396,69,3,6.47
13178,4396,12,1,13.84
13179,4397,6,4,2.41
13180,4397,72,3,4.03
13181,4397,42,2,12.68
13182,4398,27,2,2.24
13183,4399,39,3,35.18
13184,4399,35,4,9.24
13185,4399,76,3,6.59
13186,4399,63,3,11.93
13187,4399,18,4,12.23
13188,4400,34,5,38.85
13189,4401,12,5,11.08
13190,4401,79,1,39.22
13191,4402,50,2,0.93
13192,4402,44,2,22.94
13193,4402,67,4,7.65
13194,4402,31,3,37.74
13195,4402,29,3,3.00
13196,4403,29,1,35.78
13197,4403,75,4,7.74
13198,4404,47,3,21.69
13199,4404,16,4,1.18
13200,4404,8,2,2.50
13201,4404,37,4,6.14
13202,4404,67,3,7.95
13203,4405,78,4,11.09
13204,4405,72,3,18.68
13205,4406,55,4,2.29
13206,4406,1,4,7.81
13207,4406,11,2,8.23
13208,4406,2,2,11.01
13209,4406,31,3,7.51
13210,4407,72,1,3.96
13211,4407,45,5,1.97
13212,4407,22,5,38.70
13213,4407,36,1,14.11
13214,4408,31,2,28.03
13215,4409,63,4,24.89
13216,4409,52,2,11.52
13217,4409,54,1,10.28
13218,4410,63,4,3.15
13219,4410,3,4,0.89
13220,4411,69,5,25.59
13221,4411,60,4,8.96
13222,4412,68,2,8.34
13223,4412,2,2,10.69
13224,4412,31,1,3.88
13225,4413,58,4,23.15
13226,4413,27,2,38.51
13227,4413,24,3,3.81
13228,4413,65,2,1.43
13229,4414,69,2,0.37
13230,4414,48,4,10.17
13231,4414,17,5,28.22
13232,4415,42,5,5.30
13233,4415,45,2,19.59
13234,4415,22,3,35.79
13235,4415,40,5,33.73
13236,4416,38,3,5.30
13237,4416,76,4,8.63
13238,4417,1,5,9.34
13239,4417,52,5,1.07
13240,4418,62,4,7.57
13241,4418,78,4,12.25
13242,4418,53,3,36.57
13243,4418,29,5,14.64
13244,4418,47,2,5.60
13245,4419,76,4,6.46
13246,4419,4,3,5.93
13247,4419,17,5,10.46
13248,4419,10,1,0.08
13249,4420,66,1,13.33
13250,4420,74,4,4.07
13251,4420,25,1,13.44
13252,4420,35,4,6.37
13253,4421,64,3,0.27
13254,4421,77,4,14.38
13255,4421,61,2,8.66
13256,4422,37,2,38.53
13257,4422,62,2,22.67
13258,4422,72,3,6.77
13259,4423,69,3,16.10
13260,4423,61,4,1.18
13261,4423,48,3,11.31
13262,4423,25,3,19.31
13263,4424,73,3,0.93
13264,4424,17,4,5.30
13265,4424,57,4,11.34
13266,4425,28,1,13.12
13267,4425,50,2,9.09
13268,4425,44,5,17.68
13269,4426,4,2,1.99
13270,4427,31,3,6.19
13271,4427,2,5,10.64
13272,4427,73,2,5.96
13273,4427,74,3,3.68
13274,4428,68,4,1.83
13275,4428,13,2,8.78
13276,4428,8,3,10.98
13277,4429,47,2,1.62
13278,4429,41,3,8.07
13279,4429,45,1,11.86
13280,4429,17,4,31.18
13281,4430,59,3,4.73
13282,4430,14,5,5.02
13283,4431,18,3,3.35
13284,4432,19,5,24.06
13285,4432,43,1,14.32
13286,4432,50,4,3.11
13287,4432,9,1,7.64
13288,4432,74,2,9.27
13289,4433,21,1,9.91
13290,4433,80,1,39.13
13291,4433,59,2,10.99
13292,4433,47,2,17.14
13293,4433,23,3,4.01
13294,4434,11,4,26.69
13295,4435,34,4,2.00
13296,4435,42,2,8.16
13297,4435,38,2,8.72
13298,4436,19,2,14.33
13299,4436,32,2,1.44
13300,4436,21,5,8.64
13301,4437,26,1,24.50
13302,4437,59,2,12.97
13303,4437,75,2,7.14
13304,4437,16,1,10.11
13305,4438,58,4,7.50
13306,4438,4,1,36.46
13307,4438,29,3,6.60
13308,4438,60,3,1.15
13309,4439,75,2,10.02
13310,4439,71,3,5.64
13311,4439,54,3,12.88
13312,4439,35,2,17.56
13313,4439,50,4,30.52
13314,4440,57,2,10.94
13315,4441,21,1,21.51
13316,4441,29,5,8.42
13317,4441,50,2,11.96
13318,4441,52,2,0.40
13319,4441,33,3,13.15
13320,4442,48,5,3.86
13321,4442,61,5,11.91
13322,4442,43,1,7.30
13323,4442,23,2,6.69
13324,4442,60,5,11.83
13325,4443,36,4,0.05
13326,4443,33,2,8.08
13327,4444,8,3,4.60
13328,4444,23,2,12.69
13329,4445,41,3,38.40
13330,4445,16,1,2.43
13331,4445,46,3,6.45
13332,4445,64,2,39.51
13333,4445,61,3,14.66
13334,4446,37,4,7.21
13335,4446,50,5,6.74
13336,4446,34,1,4.12
13337,4447,1,5,9.68
13338,4448,14,1,9.43
13339,4449,33,4,13.12
13340,4449,55,2,25.42
13341,4449,21,4,9.71
13342,4449,57,5,8.40
13343,4449,75,2,22.70
13344,4450,49,1,1.21
13345,4451,60,1,12.12
13346,4451,3,5,6.97
13347,4451,30,3,30.44
13348,4452,65,2,11.17
13349,4453,65,2,6.56
13350,4453,62,2,8.10
13351,4454,79,4,2.84
13352,4454,43,1,3.43
13353,4454,18,3,4.51
13354,4454,57,3,8.93
13355,4455,1,3,26.35
13356,4455,43,1,8.07
13357,4455,53,4,35.56
13358,4455,18,1,26.88
13359,4456,65,5,36.08
13360,4456,1,1,11.35
13361,4456,11,1,7.01
13362,4456,26,5,0.65
13363,4456,54,2,8.57
13364,4457,59,5,11.75
13365,4457,73,5,2.06
13366,4457,9,1,0.62
13367,4457,29,3,32.39
13368,4458,3,4,4.37
13369,4458,52,5,3.88
13370,4459,53,5,13.69
13371,4460,3,5,0.53
13372,4460,54,4,12.44
13373,4460,32,5,26.08
13374,4460,4,4,13.46
13375,4461,11,5,12.31
13376,4461,24,1,4.37
13377,4461,43,3,7.96
13378,4461,59,2,13.49
13379,4462,69,2,13.91
13380,4462,14,5,27.20
13381,4462,79,2,5.20
13382,4463,42,1,12.14
13383,4463,13,5,19.50
13384,4463,24,4,21.25
13385,4464,38,1,33.01
13386,4464,16,2,5.21
13387,4464,11,4,13.41
13388,4465,22,2,8.32
13389,4465,80,1,6.10
13390,4465,21,4,12.09
13391,4466,58,2,8.38
13392,4466,28,2,7.19
13393,4467,8,3,1.96
13394,4467,57,1,4.99
13395,4467,20,2,10.30
13396,4467,68,3,3.09
13397,4467,10,4,29.04
13398,4468,79,4,7.51
13399,4468,5,1,5.78
13400,4468,78,2,10.08
13401,4468,65,4,11.98
13402,4469,73,4,23.60
13403,4470,40,4,6.55
13404,4470,38,3,7.22
13405,4470,73,5,7.96
13406,4470,33,2,14.14
13407,4470,51,1,24.40
13408,4471,14,4,4.81
13409,4471,8,2,6.71
13410,4472,29,4,39.92
13411,4472,63,2,12.16
13412,4472,22,1,0.42
13413,4472,4,3,6.16
13414,4473,27,1,5.27
13415,4473,18,5,0.06
13416,4474,26,2,1.58
13417,4474,8,1,28.48
13418,4474,40,1,6.56
13419,4474,44,5,3.91
13420,4475,8,1,7.98
13421,4475,59,1,37.47
13422,4475,55,3,0.08
13423,4475,64,1,37.91
13424,4475,26,1,0.26
13425,4476,47,5,11.29
13426,4477,31,2,1.23
13427,4477,16,1,8.41
13428,4477,53,3,27.19
13429,4478,63,5,2.77
13430,4478,51,1,9.55
13431,4479,49,5,4.36
13432,4480,15,2,11.26
13433,4480,76,5,14.50
13434,4480,33,3,13.48
13435,4480,21,1,9.85
13436,4481,79,4,6.59
13437,4481,43,1,4.38
13438,4481,17,3,0.06
13439,4481,36,3,13.83
13440,4481,75,3,23.65
13441,4482,49,4,1.05
13442,4482,36,5,7.34
13443,4482,8,2,12.45
13444,4482,42,1,8.91
13445,4483,76,5,14.05
13446,4483,8,5,0.53
13447,4483,57,4,22.83
13448,4484,8,2,31.95
13449,4484,7,5,14.26
13450,4484,3,3,0.52
13451,4485,24,3,32.80
13452,4486,56,4,5.08
13453,4486,48,3,37.19
13454,4486,32,2,29.81
13455,4487,41,1,7.95
13456,4487,49,5,28.27
13457,4487,28,1,0.99
13458,4487,35,2,32.41
13459,4488,73,3,8.15
13460,4489,53,1,4.86
13461,4490,14,2,30.25
13462,4491,50,4,29.53
13463,4491,67,1,11.62
13464,4492,67,5,8.88
13465,4492,20,5,13.27
13466,4492,7,4,8.16
13467,4493,28,1,0.53
13468,4494,70,1,4.29
13469,4494,79,4,17.78
13470,4494,39,5,14.04
13471,4494,42,3,26.66
13472,4494,33,2,12.23
13473,4495,15,1,2.13
13474,4495,25,3,37.97
13475,4495,39,2,10.11
13476,4495,8,5,17.68
13477,4496,56,4,13.75
13478,4496,80,1,13.88
13479,4496,46,2,10.41
13480,4497,17,5,13.73
13481,4497,71,1,0.72
13482,4497,2,1,0.82
13483,4497,59,3,36.54
13484,4498,52,2,33.77
13485,4498,16,3,0.00
13486,4498,43,4,1.42
13487,4498,57,2,12.73
13488,4498,72,5,10.06
13489,4499,62,4,11.32
13490,4499,46,4,12.28
13491,4500,59,3,6.00
13492,4500,33,2,0.23
13493,4500,16,2,4.65
13494,4500,60,4,20.49
13495,4500,43,5,33.00
13496,4501,31,2,4.96
13497,4501,25,2,5.99
13498,4501,69,2,3.95
13499,4501,62,1,9.49
13500,4502,69,3,10.14
13501,4502,41,3,9.82
13502,4502,79,3,4.29
13503,4502,52,3,12.67
13504,4503,13,5,30.27
13505,4503,5,1,2.58
13506,4503,58,4,14.32
13507,4503,32,2,14.15
13508,4504,9,1,5.22
13509,4504,17,1,7.66
13510,4505,38,5,0.14
13511,4505,54,3,5.32
13512,4505,32,4,11.47
13513,4505,76,2,10.22
13514,4506,35,1,0.10
13515,4506,61,3,14.06
13516,4507,50,4,10.42
13517,4508,48,5,7.17
13518,4509,66,5,10.42
13519,4509,22,4,10.59
13520,4510,61,2,9.58
13521,4510,51,3,9.38
13522,4511,71,4,7.39
13523,4512,31,2,7.60
13524,4512,45,4,6.57
13525,4513,36,4,36.89
13526,4513,11,4,23.25
13527,4513,70,1,12.71
13528,4514,1,4,39.04
13529,4514,44,1,2.68
13530,4514,51,4,7.52
13531,4514,37,3,11.38
13532,4514,80,3,4.76
13533,4515,19,4,29.56
13534,4515,43,3,29.92
13535,4515,60,1,6.35
13536,4515,35,3,8.73
13537,4516,25,3,23.11
13538,4516,27,5,11.12
13539,4516,60,3,7.55
13540,4516,56,2,4.99
13541,4517,5,1,24.25
13542,4517,30,5,14.63
13543,4517,36,4,6.39
13544,4518,47,1,21.91
13545,4518,66,1,10.47
13546,4518,63,3,1.73
13547,4518,40,2,3.60
13548,4518,49,5,7.64
13549,4519,12,2,8.55
13550,4519,7,5,7.90
13551,4519,41,4,8.70
13552,4519,5,5,9.58
13553,4519,47,5,28.61
13554,4520,7,4,8.91
13555,4520,46,1,8.01
13556,4520,29,4,27.51
13557,4520,27,2,3.81
13558,4521,80,4,4.66
13559,4521,18,1,14.97
13560,4522,51,4,12.56
13561,4522,61,2,8.03
13562,4522,49,2,3.93
13563,4522,34,3,6.85
13564,4523,50,5,5.10
13565,4524,13,4,25.69
13566,4524,57,1,11.15
13567,4524,41,3,32.02
13568,4524,46,3,33.03
13569,4525,63,2,7.24
13570,4526,38,2,6.30
13571,4526,43,2,1.04
13572,4526,49,4,3.34
13573,4527,47,1,0.75
13574,4527,30,1,13.64
13575,4527,80,4,4.60
13576,4527,60,3,1.07
13577,4527,40,3,9.33
13578,4528,12,3,13.35
13579,4528,17,5,14.24
13580,4528,16,1,23.12
13581,4528,15,3,20.69
13582,4529,78,5,9.35
13583,4529,75,4,34.24
13584,4529,64,2,12.86
13585,4529,44,4,30.63
13586,4530,4,2,10.86
13587,4530,55,4,2.61
13588,4531,79,2,2.52
13589,4531,8,5,27.51
13590,4532,38,5,37.01
13591,4532,57,2,13.01
13592,4533,53,1,28.36
13593,4533,79,2,9.75
13594,4533,62,5,18.89
13595,4533,32,2,27.41
13596,4533,15,2,8.15
13597,4534,34,1,12.99
13598,4534,47,5,14.11
13599,4534,77,5,10.00
13600,4534,28,3,39.78
13601,4534,36,3,3.22
13602,4535,4,1,1.84
13603,4535,2,2,33.36
13604,4536,71,4,19.45
13605,4536,21,5,4.38
13606,4536,58,1,8.26
13607,4536,15,2,1.86
13608,4537,49,2,2.41
13609,4538,43,5,5.35
13610,4538,79,5,12.80
13611,4538,8,4,3.12
13612,4538,75,3,21.25
13613,4539,69,3,35.35
13614,4539,42,1,29.16
13615,4539,56,3,11.43
13616,4540,48,3,3.35
13617,4540,68,4,11.41
13618,4541,23,3,20.25
13619,4541,43,4,5.88
13620,4542,38,1,3.92
13621,4542,5,4,3.02
13622,4542,15,3,7.04
13623,4542,31,4,1.84
13624,4542,66,2,0.64
13625,4543,8,2,37.63
13626,4543,13,3,13.01
13627,4543,28,3,11.86
13628,4544,20,4,25.98
13629,4544,79,1,11.69
13630,4544,32,2,5.86
13631,4545,15,5,10.27
13632,4545,11,2,12.05
13633,4546,32,2,5.25
13634,4547,26,2,3.60
13635,4548,61,3,8.26
13636,4548,59,4,6.31
13637,4548,15,3,4.78
13638,4548,19,4,2.84
13639,4549,14,5,2.33
13640,4549,39,5,35.98
13641,4550,20,1,6.85
13642,4550,16,5,14.16
13643,4550,53,2,8.18
13644,4550,39,5,0.86
13645,4550,58,2,1.08
13646,4551,58,2,39.89
13647,4551,4,2,21.32
13648,4551,18,3,1.99
13649,4551,61,2,10.87
13650,4551,77,5,11.72
13651,4552,73,5,9.40
13652,4552,48,4,21.77
13653,4552,27,2,8.82
13654,4552,49,5,13.89
13655,4552,29,1,12.84
13656,4553,9,5,25.71
13657,4553,49,5,24.00
13658,4553,8,4,14.51
13659,4553,80,1,8.83
13660,4554,79,2,12.11
13661,4555,57,2,3.75
13662,4555,72,2,2.42
13663,4556,53,5,7.27
13664,4556,79,5,14.36
13665,4556,50,4,20.57
13666,4556,74,4,3.13
13667,4556,65,1,18.20
13668,4557,59,4,13.95
13669,4558,52,3,16.86
13670,4558,68,2,10.00
13671,4558,41,4,11.34
13672,4559,44,1,31.86
13673,4559,61,1,13.23
13674,4559,30,5,13.97
13675,4560,33,1,0.16
13676,4560,50,4,11.94
13677,4560,19,2,4.88
13678,4560,17,5,11.51
13679,4561,55,5,22.43
13680,4561,14,3,4.07
13681,4561,80,1,4.34
13682,4562,69,5,32.06
13683,4562,32,4,7.30
13684,4563,21,3,2.26
13685,4563,47,3,18.63
13686,4563,74,5,8.57
13687,4563,30,2,12.00
13688,4564,71,5,3.06
13689,4564,34,1,9.35
13690,4565,32,1,7.67
13691,4565,77,5,11.84
13692,4565,43,4,2.96
13693,4565,70,4,11.49
13694,4566,6,3,0.72
13695,4567,38,2,0.29
13696,4567,67,5,32.00
13697,4567,31,4,17.28
13698,4567,65,2,7.48
13699,4567,23,5,1.87
13700,4568,54,5,26.85
13701,4568,1,2,10.39
13702,4569,9,4,8.23
13703,4569,36,5,0.77
13704,4569,52,2,4.10
13705,4569,57,1,2.47
13706,4570,56,1,9.68
13707,4570,69,2,21.79
13708,4570,63,3,1.94
13709,4570,47,4,10.44
13710,4571,62,5,9.73
13711,4571,75,4,3.37
13712,4572,23,5,10.42
13713,4572,58,1,14.21
13714,4572,56,2,7.18
13715,4573,25,5,11.31
13716,4573,77,3,5.20
13717,4573,39,1,20.21
13718,4573,21,2,6.35
13719,4574,38,4,10.75
13720,4574,74,5,0.10
13721,4575,1,1,14.98
13722,4575,79,1,30.85
13723,4575,68,1,4.15
13724,4575,12,3,3.14
13725,4575,70,5,10.88
13726,4576,13,5,16.94
13727,4576,69,4,23.67
13728,4576,61,5,1.05
13729,4577,21,5,0.36
13730,4577,41,4,3.45
13731,4577,77,3,14.81
13732,4578,9,2,9.69
13733,4578,67,1,33.32
13734,4578,17,5,16.09
13735,4578,27,1,9.12
13736,4579,64,1,37.77
13737,4579,53,2,3.76
13738,4579,8,4,7.02
13739,4579,62,1,9.75
13740,4580,17,1,10.91
13741,4580,11,3,1.31
13742,4581,62,2,18.67
13743,4582,1,5,3.34
13744,4582,53,3,14.82
13745,4583,19,2,13.63
13746,4583,21,5,36.79
13747,4583,44,2,5.08
13748,4583,75,2,6.92
13749,4584,39,3,1.20
13750,4585,78,1,0.90
13751,4585,23,4,11.67
13752,4585,19,3,27.44
13753,4585,66,3,3.60
13754,4586,55,1,7.16
13755,4586,14,3,1.09
13756,4586,73,5,3.52
13757,4587,43,1,11.92
13758,4587,47,2,34.29
13759,4587,80,2,6.58
13760,4587,58,3,39.03
13761,4587,3,3,28.87
13762,4588,10,4,13.83
13763,4588,60,4,0.29
13764,4588,44,2,11.63
13765,4588,49,2,27.63
13766,4589,72,2,30.93
13767,4589,52,5,0.31
13768,4589,46,4,2.52
13769,4589,26,2,4.89
13770,4589,9,4,12.44
13771,4590,47,3,2.56
13772,4590,52,2,14.93
13773,4590,25,4,2.47
13774,4590,37,3,4.13
13775,4590,41,3,14.02
13776,4591,60,4,4.71
13777,4591,38,2,10.09
13778,4591,26,1,38.39
13779,4591,11,4,12.76
13780,4591,4,2,6.15
13781,4592,8,4,9.59
13782,4592,5,1,0.25
13783,4592,17,2,10.07
13784,4593,7,4,14.86
13785,4593,39,1,8.90
13786,4593,24,5,12.58
13787,4594,74,5,35.74
13788,4594,7,5,3.00
13789,4594,49,4,11.17
13790,4594,14,5,13.05
13791,4595,64,1,11.97
13792,4596,39,4,31.85
13793,4596,42,2,21.30
13794,4596,17,2,3.40
13795,4596,76,5,8.61
13796,4597,17,4,13.37
13797,4597,55,4,2.70
13798,4597,39,1,10.03
13799,4597,67,5,12.51
13800,4598,12,5,14.44
13801,4598,52,4,10.62
13802,4598,17,3,20.86
13803,4598,50,5,0.75
13804,4599,66,3,9.20
13805,4599,57,1,3.22
13806,4599,59,3,8.13
13807,4599,9,3,2.86
13808,4599,45,5,7.37
13809,4600,48,5,10.00
13810,4600,53,3,12.03
13811,4600,25,2,3.95
13812,4600,46,4,9.88
13813,4601,73,2,5.42
13814,4601,13,5,30.24
13815,4601,70,2,0.45
13816,4601,51,3,6.22
13817,4601,9,1,39.46
13818,4602,64,3,9.74
13819,4603,51,4,12.16
13820,4603,71,4,0.17
13821,4603,77,3,14.08
13822,4603,26,3,1.68
13823,4603,69,2,28.86
13824,4604,69,5,14.91
13825,4604,41,3,11.77
13826,4604,25,5,5.34
13827,4604,50,1,27.70
13828,4605,63,3,7.40
13829,4605,24,1,24.73
13830,4605,47,4,30.75
13831,4606,65,3,7.74
13832,4606,73,2,31.22
13833,4606,34,3,1.03
13834,4606,38,3,0.36
13835,4606,11,4,20.41
13836,4607,64,4,3.06
13837,4607,28,5,13.31
13838,4608,36,5,23.87
13839,4609,9,5,7.56
13840,4609,60,1,9.15
13841,4609,23,1,2.79
13842,4609,6,1,10.93
13843,4609,73,3,11.16
13844,4610,34,2,1.55
13845,4611,31,3,15.90
13846,4611,76,4,6.07
13847,4611,23,4,2.28
13848,4611,27,4,7.31
13849,4611,77,2,12.34
13850,4612,76,4,26.92
13851,4612,61,3,17.96
13852,4612,59,1,11.76
13853,4612,1,3,12.42
13854,4613,9,3,5.48
13855,4613,28,3,26.73
13856,4614,11,4,19.28
13857,4614,40,5,1.65
13858,4614,55,2,4.19
13859,4614,30,1,10.37
13860,4615,24,3,16.79
13861,4615,38,4,4.11
13862,4616,34,5,4.93
13863,4617,79,4,5.49
13864,4617,44,2,9.09
13865,4617,70,2,12.02
13866,4617,1,2,36.83
13867,4618,65,5,35.14
13868,4618,29,3,11.62
13869,4619,15,1,0.52
13870,4619,72,2,4.40
13871,4619,2,5,13.28
13872,4619,74,2,1.77
13873,4619,63,4,7.09
13874,4620,32,1,1.81
13875,4620,11,3,17.89
13876,4620,53,4,14.82
13877,4621,39,2,5.83
13878,4621,76,4,3.58
13879,4621,78,1,1.74
13880,4622,9,3,8.11
13881,4622,2,3,4.38
13882,4622,42,2,14.92
13883,4622,34,2,4.07
13884,4623,6,3,28.21
13885,4623,33,1,29.07
13886,4623,62,4,11.02
13887,4623,61,5,10.62
13888,4624,26,5,13.03
13889,4624,58,4,6.08
13890,4624,38,1,9.83
13891,4624,43,4,36.25
13892,4624,1,4,11.59
13893,4625,50,3,14.94
13894,4625,75,2,32.72
13895,4626,41,2,30.87
13896,4626,43,1,4.75
13897,4626,70,3,1.33
13898,4626,2,3,7.45
13899,4626,23,4,0.26
13900,4627,63,1,5.77
13901,4627,76,1,8.39
13902,4627,42,5,28.47
13903,4628,3,3,20.28
13904,4628,54,5,6.10
13905,4629,37,4,1.32
13906,4629,35,1,2.74
13907,4630,39,1,12.27
13908,4630,9,1,10.22
13909,4630,16,5,4.39
13910,4630,79,4,0.18
13911,4630,55,5,7.67
13912,4631,21,2,7.05
13913,4631,16,2,8.00
13914,4631,39,3,5.12
13915,4632,23,4,7.01
13916,4632,26,1,1.89
13917,4632,59,5,24.54
13918,4633,51,5,10.61
13919,4634,42,1,36.90
13920,4635,61,4,2.00
13921,4635,60,2,7.20
13922,4636,21,1,3.22
13923,4636,64,4,39.70
13924,4636,78,3,3.63
13925,4637,26,4,9.19
13926,4637,33,3,14.74
13927,4637,74,4,0.75
13928,4637,53,3,3.77
13929,4637,76,1,12.65
13930,4638,16,2,2.20
13931,4638,55,4,9.56
13932,4638,1,1,11.84
13933,4638,46,3,8.83
13934,4639,32,4,11.55
13935,4639,22,5,8.24
13936,4640,23,1,3.43
13937,4640,19,4,14.04
13938,4640,27,2,12.61
13939,4640,12,5,11.69
13940,4640,75,5,11.87
13941,4641,29,4,0.28
13942,4641,57,3,13.36
13943,4641,77,3,9.18
13944,4641,66,2,4.10
13945,4641,12,2,14.96
13946,4642,73,1,14.97
13947,4642,22,1,4.38
13948,4642,14,4,1.66
13949,4642,66,3,6.43
13950,4642,65,1,2.29
13951,4643,36,2,4.55
13952,4643,25,4,2.77
13953,4643,45,3,25.30
13954,4643,22,5,10.43
13955,4644,16,2,3.78
13956,4644,40,2,14.64
13957,4644,52,5,8.70
13958,4644,54,3,1.68
13959,4645,40,4,11.47
13960,4646,53,5,5.40
13961,4646,1,3,10.07
13962,4646,54,2,3.35
13963,4647,53,5,35.43
13964,4647,19,1,8.35
13965,4647,5,1,0.86
13966,4647,16,2,13.21
13967,4647,59,1,2.23
13968,4648,50,4,12.61
13969,4649,19,5,4.56
13970,4649,10,4,10.47
13971,4649,56,3,3.84
13972,4649,78,2,1.31
13973,4650,18,3,13.05
13974,4650,13,3,0.79
13975,4650,59,3,10.75
13976,4650,28,2,11.34
13977,4650,14,5,9.98
13978,4651,60,5,10.15
13979,4651,19,3,3.80
13980,4651,47,5,7.77
13981,4651,40,4,8.59
13982,4652,41,1,13.76
13983,4653,15,3,8.04
13984,4653,75,2,16.89
13985,4653,66,5,14.76
13986,4653,12,3,38.89
13987,4653,71,1,9.95
13988,4654,26,1,5.97
13989,4654,50,2,0.56
13990,4654,66,3,22.41
13991,4654,24,4,9.97
13992,4655,69,1,7.46
13993,4655,36,4,14.81
13994,4655,7,5,13.83
13995,4655,72,4,7.29
13996,4655,2,2,9.37
13997,4656,6,1,9.00
13998,4656,28,1,6.78
